motor_id,sensor_id,timestamp,temp_sensor,vib_x,vib_y,vib_z,battery_v,fft_size,bin_size,vib_rms_3d,vib_radiale,vib_axiale,vib_ratio_az,vib_aniso,vib_3d_mean,vib_3d_max,vib_3d_std,temp_trend,vibration,temperature
1,68c11f06,2025-11-22 15:19:46,,,8.0,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,5.5,8.0,1.6499158227686144,-0.0012727272727271549,0.08,22.64
1,68c11f06,2025-11-22 15:21:09,22.64,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,5.3,8.0,1.8287822299126975,-0.001454545454545315,0.03,22.64
1,68c11f06,2025-11-22 15:21:09,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,4.9,8.0,2.078995483935028,-0.0015151515151508653,0.02,22.64
1,68c11f06,2025-11-22 15:21:10,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,4.6,8.0,1.9550504398153628,-0.0014545454545452428,0.04,22.64
1,68c11f06,2025-11-22 15:23:53,,,9.0,,,,,9.0,9.0,0.0,0.0,1.732050806991527,4.8,9.0,2.2997584414213827,-0.0012727272727268365,0.09,22.64
1,68c11f06,2025-11-22 15:23:53,22.64,,,20.0,,4096.0,1000.0,20.0,0.0,20.0,10.0,1.7320508073090695,6.5,20.0,5.233439489369194,-0.0009696969696955742,0.2,22.64
1,68c11f06,2025-11-22 15:23:53,,40.0,,,,,,40.0,40.0,0.0,0.0,1.7320508074389733,10.0,40.0,11.75679472569893,-0.000545454545454402,0.4,22.64
1,68c11f06,2025-11-22 15:25:09,22.64,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,10.0,40.0,11.75679472569893,4.7217213848520403e-17,0.05,22.64
1,68c11f06,2025-11-22 15:25:09,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,10.1,40.0,11.694728157023,4.7217213848520403e-17,0.04,22.64
1,68c11f06,2025-11-22 15:25:10,,,11.0,,,,,11.0,11.0,0.0,0.0,1.7320508070965,10.6,40.0,11.606511582345103,4.7217213848520403e-17,0.11,22.64
1,68c11f06,2025-11-22 15:27:01,22.63,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,10.0,40.0,11.907047399661163,-0.0005454545454544533,0.02,22.63
1,68c11f06,2025-11-22 15:27:01,,8.0,,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,10.5,40.0,11.683321445547918,-0.000969696969697237,0.08,22.63
1,68c11f06,2025-11-22 15:27:02,,,6.0,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,10.9,40.0,11.425604773684602,-0.001272727272726446,0.06,22.63
1,68c11f06,2025-11-22 15:29:01,,8.0,,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,11.3,40.0,11.22546707763695,-0.0014545454545454477,0.08,22.63
1,68c11f06,2025-11-22 15:29:01,22.62,,,7.0,,4096.0,1000.0,7.0,0.0,7.0,10.0,1.7320508068265696,11.1,40.0,11.288637355027987,-0.0020606060606065146,0.07,22.62
1,68c11f06,2025-11-22 15:29:02,,,13.0,,,,,13.0,13.0,0.0,0.0,1.7320508071691734,10.4,40.0,10.885260166339105,-0.002424242424241941,0.13,22.62
1,68c11f06,2025-11-22 15:29:49,22.62,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,6.6,13.0,3.5962943891363133,-0.0025454545454540577,0.02,22.62
1,68c11f06,2025-11-22 15:29:49,,5.0,,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,6.6,13.0,3.5962943891363133,-0.0024242424242419203,0.05,22.62
1,68c11f06,2025-11-22 15:29:50,,,6.0,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,6.8,13.0,3.489667287547306,-0.00206060606060558,0.06,22.62
1,68c11f06,2025-11-22 15:31:49,22.63,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,6.0,13.0,3.333333333333334,-0.0009090909090908337,0.03,22.63
1,68c11f06,2025-11-22 15:31:49,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,6.2,13.0,3.1198290551460244,-0.0003030303030293972,0.04,22.63
1,68c11f06,2025-11-22 15:31:50,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,5.7,13.0,3.198958163736022,0.0003030303030302325,0.03,22.63
1,68c11f06,2025-11-22 15:34:08,,,38.0,,,,,38.0,38.0,0.0,0.0,1.7320508074321366,8.9,38.0,10.71292054794894,0.0009090909090908272,0.38,22.63
1,68c11f06,2025-11-22 15:34:08,,37.0,,,,,,37.0,37.0,0.0,0.0,1.7320508074284404,11.8,38.0,13.894843168120557,0.001515151515151371,0.37,22.63
1,68c11f06,2025-11-22 15:34:08,22.62,,,32.0,,4096.0,1000.0,32.0,0.0,32.0,10.0,1.7320508074064977,14.3,38.0,15.129441496631653,0.0009090909090908272,0.32,22.62
1,68c11f06,2025-11-22 15:35:49,22.62,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,13.4,38.0,15.479018056711475,0.0003030303030302325,0.04,22.62
1,68c11f06,2025-11-22 15:35:49,,7.0,,,,,,7.0,7.0,0.0,0.0,1.7320508068265696,13.9,38.0,15.147056919855197,-0.0003030303030293972,0.07,22.62
1,68c11f06,2025-11-22 15:35:50,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,13.9,38.0,15.147056919855197,-0.000909090909089992,0.05,22.62
1,68c11f06,2025-11-22 15:39:15,22.62,,,9.0,,4096.0,1000.0,9.0,0.0,9.0,10.0,1.732050806991527,14.2,38.0,15.002222057637544,-0.0015151515151504123,0.09,22.62
1,68c11f06,2025-11-22 15:39:15,,24.0,,,,,,24.0,24.0,0.0,0.0,1.7320508073523708,16.3,38.0,14.727525250360285,-0.0014545454545439483,0.24,22.62
1,68c11f06,2025-11-22 15:39:15,,,15.0,,,,,15.0,15.0,0.0,0.0,1.7320508072224672,17.4,38.0,14.104372844381743,-0.0012727272727271022,0.15,22.62
1,68c11f06,2025-11-22 15:39:51,,,6.0,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,17.7,38.0,13.792510044706624,-0.0009696969696960143,0.06,22.62
1,68c11f06,2025-11-22 15:39:51,,6.0,,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,14.5,37.0,12.17693630507188,-0.0005454545454544211,0.06,22.62
1,68c11f06,2025-11-22 15:39:51,22.62,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,11.3,32.0,9.522488003551262,-3.4174208687213833e-16,0.05,22.62
1,68c11f06,2025-11-22 15:40:15,22.62,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,8.4,24.0,6.432556084308765,-3.4174208687213833e-16,0.03,22.62
1,68c11f06,2025-11-22 15:40:15,,5.0,,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,8.5,24.0,6.363961030678922,-3.4174208687213833e-16,0.05,22.62
1,68c11f06,2025-11-22 15:40:16,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,8.1,24.0,6.590397054300543,-3.4174208687213833e-16,0.03,22.62
1,68c11f06,2025-11-22 15:41:03,22.62,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,7.8,24.0,6.811754546370556,-3.4174208687213833e-16,0.02,22.62
1,68c11f06,2025-11-22 15:41:03,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,7.1,24.0,7.030884249746492,-3.4174208687213833e-16,0.02,22.62
1,68c11f06,2025-11-22 15:41:03,,,7.0,,,,,7.0,7.0,0.0,0.0,1.7320508068265696,5.4,15.0,3.806427312965383,-3.4174208687213833e-16,0.07,22.62
1,68c11f06,2025-11-22 15:41:14,22.62,,,,3588.0,,,0.0,0.0,0.0,0.0,0.0,3.9,7.0,2.233582075700127,-3.4174208687213833e-16,0.0,22.62
1,68c11f06,2025-11-22 15:41:27,22.62,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,3.9,7.0,2.233582075700127,-3.4174208687213833e-16,0.06,22.62
1,68c11f06,2025-11-22 15:41:28,,,12.0,,,,,12.0,12.0,0.0,0.0,1.7320508071358645,4.5,12.0,3.374742788552763,-3.4174208687213833e-16,0.12,22.62
1,68c11f06,2025-11-22 15:41:28,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,4.4,12.0,3.37309617084627,-3.4174208687213833e-16,0.04,22.62
1,68c11f06,2025-11-22 15:41:32,22.62,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,4.3,12.0,3.433495141818156,-3.4174208687213833e-16,0.02,22.62
1,68c11f06,2025-11-22 15:41:32,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,4.1,12.0,3.4464152068167544,-3.4174208687213833e-16,0.03,22.62
1,68c11f06,2025-11-22 15:41:32,,,10.0,,,,,10.0,10.0,0.0,0.0,1.7320508070492617,4.8,12.0,3.8815804341359015,-3.4174208687213833e-16,0.1,22.62
1,68c11f06,2025-11-22 15:44:23,,,10.0,,,,,10.0,10.0,0.0,0.0,1.7320508070492617,5.6,12.0,4.060651288757613,-3.4174208687213833e-16,0.1,22.62
1,68c11f06,2025-11-22 15:44:23,22.61,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,5.8,12.0,3.9101008796307117,-0.0005454545454544213,0.04,22.61
1,68c11f06,2025-11-22 15:44:23,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,5.4,12.0,3.9777157040470104,-0.0009696969696978003,0.03,22.61
1,68c11f06,2025-11-22 15:44:23,,5.0,,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,5.9,12.0,3.5103022978402016,-0.0012727272727265885,0.05,22.61
1,68c11f06,2025-11-22 15:44:23,22.62,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,5.7,12.0,3.5605867181937523,-0.00090909090909032,0.04,22.62
1,68c11f06,2025-11-22 15:44:23,,,8.0,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,5.3,10.0,2.945806812704757,-0.0005454545454550677,0.08,22.62
1,68c11f06,2025-11-22 15:44:55,22.62,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,5.4,10.0,2.913569784454951,-0.00018181818181830627,0.05,22.62
1,68c11f06,2025-11-22 15:44:55,,9.0,,,,,,9.0,9.0,0.0,0.0,1.732050806991527,6.1,10.0,2.8460498941515366,0.0001818181818191016,0.09,22.62
1,68c11f06,2025-11-22 15:44:56,,,7.0,,,,,7.0,7.0,0.0,0.0,1.7320508068265696,6.5,10.0,2.6352313834736436,0.0005454545454541796,0.07,22.62
1,68c11f06,2025-11-22 15:46:55,22.62,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,5.7,10.0,2.6687491868330753,0.0009090909090908689,0.02,22.62
1,68c11f06,2025-11-22 15:46:55,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,4.9,9.0,2.4244128727957546,0.0012727272727278047,0.02,22.62
1,68c11f06,2025-11-22 15:46:56,,,1.0,,,,,1.0,1.0,0.0,0.0,1.732050802372725,4.6,9.0,2.716206504995113,0.000969696969697805,0.01,22.62
1,68c11f06,2025-11-22 15:49:32,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,4.7,9.0,2.668749186833077,0.0005454545454544051,0.04,22.62
1,68c11f06,2025-11-22 15:49:32,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,4.5,9.0,2.71825107171668,-3.4174208687213833e-16,0.03,22.62
1,68c11f06,2025-11-22 15:49:32,22.61,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,4.6,9.0,2.716206504995113,-0.0005454545454544213,0.05,22.61
1,68c11f06,2025-11-22 15:50:55,22.61,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,4.1,9.0,2.469817807045693,-0.0009696969696978003,0.03,22.61
1,68c11f06,2025-11-22 15:50:55,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.8,9.0,2.529822128134703,-0.0012727272727265885,0.02,22.61
1,68c11f06,2025-11-22 15:50:56,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.9,7.0,2.02484567313166,-0.0014545454545447484,0.0,22.61
1,68c11f06,2025-11-22 16:01:37,22.61,,,14.0,,4096.0,1000.0,14.0,0.0,14.0,10.0,1.7320508071977234,3.6,14.0,3.9214509786273974,-0.0015151515151518079,0.14,22.61
1,68c11f06,2025-11-22 16:01:37,,5.0,,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,3.9,14.0,3.9001424475410005,-0.0014545454545460113,0.05,22.61
1,68c11f06,2025-11-22 16:01:38,,,19.0,,,,,19.0,19.0,0.0,0.0,1.7320508072953957,5.6,19.0,6.077280093375103,-0.0012727272727286719,0.19,22.61
1,68c11f06,2025-11-22 16:02:41,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,5.8,19.0,5.940445175985455,-0.0009696969696977075,0.03,22.61
1,68c11f06,2025-11-22 16:02:41,22.61,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,5.7,19.0,5.982381539896036,-0.0005454545454546773,0.03,22.61
1,68c11f06,2025-11-22 16:02:42,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,5.4,19.0,6.20394139953698,3.6719444214526345e-16,0.0,22.61
1,68c11f06,2025-11-22 16:04:41,22.61,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,5.1,19.0,6.2972657205771085,3.6719444214526345e-16,0.02,22.61
1,68c11f06,2025-11-22 16:04:41,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,5.0,19.0,6.342099196813481,3.6719444214526345e-16,0.02,22.61
1,68c11f06,2025-11-22 16:04:41,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,4.8,19.0,6.477310827461928,3.6719444214526345e-16,0.0,22.61
1,68c11f06,2025-11-22 16:06:41,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,4.8,19.0,6.477310827461928,3.6719444214526345e-16,0.0,22.61
1,68c11f06,2025-11-22 16:06:41,22.61,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,3.7,19.0,5.618422079789543,3.6719444214526345e-16,0.03,22.61
1,68c11f06,2025-11-22 16:06:41,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.4,19.0,5.621387729022079,3.6719444214526345e-16,0.02,22.61
1,68c11f06,2025-11-22 16:09:01,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,1.7,3.0,1.2516655570345798,3.6719444214526345e-16,0.02,22.61
1,68c11f06,2025-11-22 16:09:01,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,1.9,5.0,1.5951314818673916,3.6719444214526345e-16,0.05,22.61
1,68c11f06,2025-11-22 16:09:01,22.59,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,1.8,5.0,1.5491933384829724,-0.001090909090909824,0.02,22.59
1,68c11f06,2025-11-22 16:10:09,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.1,5.0,1.4491376746189486,-0.001939393939393708,0.03,22.59
1,68c11f06,2025-11-22 16:10:09,22.6,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,2.4,5.0,1.7126976771553537,-0.0019999999999995048,0.05,22.6
1,68c11f06,2025-11-22 16:10:10,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,2.6,5.0,1.7763883459298995,-0.0019393939393926199,0.04,22.6
1,68c11f06,2025-11-22 16:11:29,22.59,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,3.0,5.0,1.5634719199411444,-0.002303030303030746,0.04,22.59
1,68c11f06,2025-11-22 16:11:29,,8.0,,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,3.8,8.0,1.8737959096740249,-0.002424242424241426,0.08,22.59
1,68c11f06,2025-11-22 16:11:30,,,11.0,,,,,11.0,11.0,0.0,0.0,1.7320508070965,4.6,11.0,2.913569784454952,-0.0023030303030303046,0.11,22.59
1,68c11f06,2025-11-22 16:14:09,22.59,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,5.0,11.0,2.788866755113582,-0.0019393939393937897,0.06,22.59
1,68c11f06,2025-11-22 16:14:09,,10.0,,,,,,10.0,10.0,0.0,0.0,1.7320508070492617,5.8,11.0,2.9739610697593903,-0.001333333333332158,0.1,22.59
1,68c11f06,2025-11-22 16:14:09,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,5.8,11.0,2.9739610697593903,-0.00048484848484926937,0.05,22.59
1,68c11f06,2025-11-22 16:14:49,22.59,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,6.0,11.0,2.7487370837451017,-0.0007272727272729282,0.04,22.59
1,68c11f06,2025-11-22 16:14:49,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,5.9,11.0,2.8848262031225027,-0.0009696969696962385,0.02,22.59
1,68c11f06,2025-11-22 16:14:50,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,5.7,11.0,3.0203016773531415,-0.0005454545454545221,0.03,22.59
1,68c11f06,2025-11-22 16:16:49,22.58,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,5.6,11.0,3.0983866769659296,-0.0005454545454540291,0.03,22.58
1,68c11f06,2025-11-22 16:16:49,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,5.4,11.0,3.2727833889689504,-0.0009696969696976547,0.02,22.58
1,68c11f06,2025-11-22 16:16:50,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,4.9,11.0,3.212821536005728,-0.0012727272727268636,0.03,22.58
1,68c11f06,2025-11-22 16:19:16,22.58,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,4.0,10.0,2.4944382578492927,-0.0014545454545462863,0.02,22.58
1,68c11f06,2025-11-22 16:19:16,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.6,10.0,2.4585451886114362,-0.0015151515151511181,0.02,22.58
1,68c11f06,2025-11-22 16:19:16,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.6,5.0,1.349897115421109,-0.001454545454545619,0.0,22.58
1,68c11f06,2025-11-22 16:20:49,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.4,4.0,1.074967699773145,-0.0012727272727267916,0.03,22.58
1,68c11f06,2025-11-22 16:20:49,22.58,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,2.5,5.0,1.2692955176439884,-0.000969696969697213,0.05,22.58
1,68c11f06,2025-11-22 16:20:50,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.3,5.0,1.4944341180973302,-0.0005454545454548292,0.0,22.58
1,68c11f06,2025-11-22 16:24:23,22.57,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,2.4,5.0,1.5776212754932344,-0.000545454545454162,0.04,22.57
1,68c11f06,2025-11-22 16:24:23,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,2.5,5.0,1.6499158227686137,-0.0009696969696971923,0.04,22.57
1,68c11f06,2025-11-22 16:24:23,,,7.0,,,,,7.0,7.0,0.0,0.0,1.7320508068265696,3.0,7.0,2.1602468994692874,-0.001272727272727243,0.07,22.57
1,68c11f06,2025-11-22 16:24:49,22.57,,,10.0,,4096.0,1000.0,10.0,0.0,10.0,10.0,1.7320508070492617,3.7,10.0,3.0930028559098783,-0.0014545454545455262,0.1,22.57
1,68c11f06,2025-11-22 16:24:49,,14.0,,,,,,14.0,14.0,0.0,0.0,1.7320508071977234,4.9,14.0,4.40832545682976,-0.001515151515151795,0.14,22.57
1,68c11f06,2025-11-22 16:24:50,,,12.0,,,,,12.0,12.0,0.0,0.0,1.7320508071358645,5.9,14.0,4.794672969962483,-0.001454545454545331,0.12,22.57
1,68c11f06,2025-11-22 16:26:49,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,6.1,14.0,4.557045826702496,-0.001272727272726504,0.02,22.57
1,68c11f06,2025-11-22 16:26:49,22.58,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,6.1,14.0,4.557045826702496,-0.00042424242424212696,0.03,22.58
1,68c11f06,2025-11-22 16:26:50,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,5.6,14.0,4.9486249493055,0.0004242424242429684,0.0,22.58
1,68c11f06,2025-11-22 16:29:30,22.57,,,30.0,,4096.0,1000.0,30.0,0.0,30.0,10.0,1.7320508073956724,8.6,30.0,8.783823515733651,0.0007272727272730402,0.3,22.57
1,68c11f06,2025-11-22 16:29:30,,38.0,,,,,,38.0,38.0,0.0,0.0,1.7320508074321366,12.0,38.0,12.56980508997653,0.00048484848484901154,0.38,22.57
1,68c11f06,2025-11-22 16:29:30,,,17.0,,,,,17.0,17.0,0.0,0.0,1.732050807263221,13.3,38.0,12.320263344948792,0.00024242424242480853,0.17,22.57
1,68c11f06,2025-11-22 16:30:41,22.57,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,12.9,38.0,12.60907962100679,-2.362250799534108e-16,0.03,22.57
1,68c11f06,2025-11-22 16:30:42,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,12.2,38.0,12.976902558006664,-0.00024242424242275568,0.03,22.57
1,68c11f06,2025-11-22 16:30:42,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,11.2,38.0,13.206059215375339,-0.0004848484848482214,0.04,22.57
1,68c11f06,2025-11-22 16:32:33,22.57,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,10.3,38.0,13.449907062875935,-0.0007272727272721779,0.03,22.57
1,68c11f06,2025-11-22 16:32:34,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,10.4,38.0,13.384900281868202,-0.0009696969696968017,0.03,22.57
1,68c11f06,2025-11-22 16:32:34,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,10.4,38.0,13.384900281868202,-0.0005454545454536484,0.03,22.57
1,68c11f06,2025-11-22 16:35:53,22.57,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,10.7,38.0,13.157591809378422,-4.089738855811592e-17,0.03,22.57
1,68c11f06,2025-11-22 16:35:54,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,8.1,38.0,11.367106540853355,-4.089738855811592e-17,0.04,22.57
1,68c11f06,2025-11-22 16:35:54,,,11.0,,,,,11.0,11.0,0.0,0.0,1.7320508070965,5.4,17.0,4.765617600176407,-4.089738855811592e-17,0.11,22.57
1,68c11f06,2025-11-22 16:39:44,22.57,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,4.0,11.0,2.4944382578493043,-4.089738855811592e-17,0.03,22.57
1,68c11f06,2025-11-22 16:39:44,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.9,11.0,2.5582111805799954,-4.089738855811592e-17,0.02,22.57
1,68c11f06,2025-11-22 16:39:44,,,6.0,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,4.2,11.0,2.6161889160464864,-4.089738855811592e-17,0.06,22.57
1,68c11f06,2025-11-22 16:39:55,22.57,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,4.1,11.0,2.6436506745197894,-4.089738855811592e-17,0.03,22.57
1,68c11f06,2025-11-22 16:39:56,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,4.1,11.0,2.6436506745197894,-4.089738855811592e-17,0.03,22.57
1,68c11f06,2025-11-22 16:39:56,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,4.1,11.0,2.6436506745197894,-4.089738855811592e-17,0.03,22.57
1,68c11f06,2025-11-24 14:11:25,20.63,,,16.0,,4096.0,1000.0,16.0,0.0,16.0,10.0,1.732050807244118,5.4,16.0,4.5509461775669395,-0.10581818181818169,0.16,20.63
1,68c11f06,2025-11-24 14:11:25,,18.0,,,,,,18.0,18.0,0.0,0.0,1.732050807280202,6.9,18.0,5.933895104491746,-0.18812121212121263,0.18,20.63
1,68c11f06,2025-11-24 14:11:26,,,27.0,,,,,27.0,27.0,0.0,0.0,1.7320508073764271,9.2,27.0,8.560892995995736,-0.2469090909090896,0.27,20.63
1,68c11f06,2025-11-24 14:12:42,20.63,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,8.4,27.0,8.745792639257397,-0.28218181818181803,0.03,20.63
1,68c11f06,2025-11-24 14:12:42,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,8.4,27.0,8.745792639257397,-0.29393939393939467,0.03,20.63
1,68c11f06,2025-11-24 14:12:42,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,8.5,27.0,8.669871202426634,-0.28218181818181837,0.03,20.63
1,68c11f06,2025-11-24 14:14:42,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,8.1,27.0,8.887569346502389,-0.2469090909090907,0.02,20.63
1,68c11f06,2025-11-24 14:14:42,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,8.1,27.0,8.887569346502389,-0.18812121212121113,0.03,20.63
1,68c11f06,2025-11-24 14:14:42,20.64,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,8.4,27.0,8.745792639257397,-0.10527272727272759,0.06,20.64
1,68c11f06,2025-11-24 14:16:42,20.64,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,8.5,27.0,8.682677518420736,0.0009696969696979159,0.04,20.64
1,68c11f06,2025-11-24 14:16:42,,5.0,,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,7.4,27.0,8.315981935740094,0.0012727272727278433,0.05,20.64
1,68c11f06,2025-11-24 14:16:42,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,6.1,27.0,7.445356494710873,0.0014545454545457058,0.05,20.64
1,68c11f06,2025-11-24 14:18:42,20.65,,,1.0,,4096.0,1000.0,1.0,0.0,1.0,10.0,1.732050802372725,3.5,6.0,1.5092308563562624,0.0020606060606070697,0.01,20.65
1,68c11f06,2025-11-24 14:18:42,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.5,6.0,1.5092308563562624,0.002424242424243041,0.03,20.65
1,68c11f06,2025-11-24 14:18:42,,,6.0,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,3.8,6.0,1.6865480854231576,0.002545454545454737,0.06,20.65
1,68c11f06,2025-11-24 14:20:42,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.7,6.0,1.7669811040931644,0.002424242424242302,0.02,20.65
1,68c11f06,2025-11-24 14:20:42,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.7,6.0,1.7669811040931644,0.0020606060606073984,0.02,20.65
1,68c11f06,2025-11-24 14:20:42,20.65,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,3.8,6.0,1.7511900715418474,0.0014545454545457153,0.04,20.65
